Temperature [_ C] ,Humidity [%],Soil moisture,Reference evapotranspiration,Evapotranspiration,Crop Coefficient,Crop Coefficient stage,Nitrogen [mg/kg],Phosphorus [mg/kg],Potassium,Solar Radiation ghi,Wind Speed,Days of planted,pH
19.43,88.65,409.18,200.2783643,400.8273465,1.21,Mid stage,81,73,57,554.48,3.73,100,3.28
28.6,86.07,652.85,377.1922244,642.0078552,1.05,Mid stage,114,46,114,155.68,4.11,100,6.93
22.76,60.74,162.86,507.2904582,857.6305029,1.17,Mid stage,103,76,46,330.25,2.64,100,3.75
26.93,79.93,427.91,978.4363542,170.1246714,0.86,Mid stage,87,69,42,483.66,1.84,100,5
26.45,75.34,367.27,652.2954588,82.44584122,1.16,Mid stage,106,59,128,209.44,4.12,100,5.8
23.4,72.65,560.49,707.2284919,356.8816975,1,Mid stage,85,107,70,132.55,3.88,100,4.25
25.44,94.73,207.67,424.0590024,662.9660851,0.97,Mid stage,64,92,68,193.09,1.37,100,3.27
27.03,82.99,219.29,736.9123125,743.060264,1.03,Mid stage,84,74,102,216.03,3.34,100,4.73
31.17,68.79,535.28,445.1234244,182.4731133,1.06,Mid stage,68,106,131,570.68,2.39,100,4.86
26.06,78.65,514.38,669.2679575,299.7984266,1.25,Mid stage,113,57,126,588.66,3.12,100,5.96
26.6,63.33,420.26,589.8551953,81.04478695,1.38,Mid stage,83,88,52,84.09,2.36,100,5.65
18.95,86.08,122.64,339.3892897,332.290436,0.93,Mid stage,87,95,108,595.3,3.27,100,3.25
31.33,72.17,616.29,92.87912485,293.1508923,0.95,Mid stage,100,81,59,474.64,1.56,100,4.97
25.39,65.91,692.69,135.7417093,500.2121394,1.22,Mid stage,97,94,129,251.16,2.98,100,4.88
29.22,65.68,507.12,632.8213048,631.9422438,1.31,Mid stage,88,62,90,682.82,2.14,100,3.7
18.7,60.53,661.27,81.34945939,404.0089623,1.12,Mid stage,102,73,63,400.27,2.55,100,4.63
23.89,87.23,559.53,498.9080698,2.185803325,1.29,Mid stage,107,57,137,600.8,4.17,100,4.73
21.6,85.5,516.81,989.0679704,664.4331007,1.12,Mid stage,90,47,82,483.25,3.34,100,5.23
21.74,76.98,323.73,641.3203423,182.1423139,1.43,Mid stage,93,86,85,312.18,1.31,100,2.11
29.08,70.71,166.2,1074.352592,586.4212456,1.31,Mid stage,73,76,54,34.48,1.45,100,5.15
26.73,73.71,138.66,317.3810243,801.7698223,1.13,Mid stage,111,108,131,641.6,2.12,100,2.38
24.16,90.94,381.33,715.2548634,368.7968483,1.06,Mid stage,100,67,124,111.1,1.11,100,4.04
18.15,64.25,386.53,1028.29563,28.74661103,1.08,Mid stage,82,60,56,331.76,1.7,100,2.73
31.51,61.03,343.99,384.9952737,839.1289742,1.36,Mid stage,77,46,77,187.2,3.09,100,6.44
31.47,67.55,137.36,587.4050218,264.0760834,1.01,Mid stage,102,86,67,303.32,1.34,100,4.78
21.05,78.22,235.62,932.0491398,655.947069,0.9,Mid stage,63,63,127,121.36,3.05,100,5.37
18.58,60.27,199.18,365.1368188,308.8236277,0.83,Mid stage,99,97,64,474,3.06,100,2.97
25.42,63.65,127.39,10.83993739,757.6118567,0.96,Mid stage,80,79,47,717.95,2.46,100,6.11
31.32,84.43,479.1,1089.257845,587.2039121,1.4,Mid stage,62,55,59,199.75,3.18,100,5.64
30.75,75.68,177.39,447.3287117,264.4220173,1.49,Mid stage,91,52,135,584.85,2.02,100,5.46
26.19,93.2,206.07,121.313022,123.751707,0.92,Mid stage,75,66,90,14.41,3.93,100,5.42
22.25,91.88,177.49,809.8941867,147.8637307,1.27,Mid stage,69,45,107,730.72,3.66,100,2.18
22.62,69.68,563.51,358.2403859,700.1486832,0.92,Mid stage,78,109,86,682.93,3.72,100,6.05
30.57,73.22,632.36,186.1339473,92.06857352,1.02,Mid stage,96,96,78,738.53,3.98,100,3.02
24.88,92.14,188.9,131.2210775,132.0570319,1.26,Mid stage,83,53,98,264.77,2.37,100,3.96
19.84,80.27,477.09,767.6334028,532.5724826,1.07,Mid stage,77,93,89,575.77,1.08,100,3.95
21.48,72.94,479.42,1092.595174,114.7284886,1.25,Mid stage,79,104,108,51.64,2.87,100,6.86
21.88,88.01,283.17,431.7142358,49.01371385,0.97,Mid stage,63,58,104,408.67,2.2,100,3.81
19.73,92.36,461.34,840.3487305,175.4322459,1.39,Mid stage,97,99,138,9.34,4.01,100,3.6
24.48,83.57,371.3,720.0101117,263.1633825,1.17,Mid stage,69,68,75,367.28,1.38,100,3.98
30.82,68.08,182.43,463.6366988,361.8464622,1.11,Mid stage,63,45,90,733.11,2.16,100,6.03
27.36,88.67,675.78,54.77840072,625.3501733,1.46,Mid stage,114,85,119,64.38,3.13,100,3.63
19.01,74.72,513.61,450.9624209,682.4496643,1.05,Mid stage,66,86,114,165.07,2.03,100,5.12
18.08,84.43,673.3,33.16298666,564.8218351,1.39,Mid stage,76,100,128,508.81,1.06,100,4.29
21.87,77.02,207.59,1047.513567,469.2231126,0.85,Mid stage,100,65,104,311.18,3.39,105,4.26
23.08,92.93,580.61,450.9176406,59.02540651,1.15,Mid stage,103,69,132,262.75,3.55,105,2.19
28.87,62.39,363.96,637.5849659,410.5409974,1.42,Mid stage,83,54,79,304.66,2.67,105,4.9
31.54,65.45,659.22,1034.867633,96.45944859,1.49,Mid stage,90,107,86,48.81,3.98,105,4.79
23.43,66.81,518.45,634.0510517,748.6656969,1.35,Mid stage,96,89,71,364.39,2.98,105,2.75
27.61,67.74,205.36,190.3894917,264.0113349,0.91,Mid stage,86,107,80,194.14,3.09,105,5.34
31.93,68.24,138.84,1046.823323,363.9042563,1.25,Mid stage,85,79,55,134.52,1.85,105,6.27
28.44,65.35,192.86,207.5459176,53.42588534,1.06,Mid stage,95,80,110,368.74,1.58,105,3.38
26.91,84.25,533.36,141.8326117,380.5315736,0.99,Mid stage,104,81,91,366.54,4.02,105,6.48
19.09,67.64,126.11,399.3341301,580.7355621,0.81,Mid stage,93,68,104,431.19,1.86,105,4
22.53,68.24,397.39,478.9010688,447.7185263,1.33,Mid stage,108,50,90,443.93,3.36,105,5.48
30.79,66.91,440.77,1075.132384,741.1158886,1.2,Mid stage,92,105,123,633.17,2.08,105,5.79
20.81,73.95,591.12,609.9063497,358.384932,0.82,Mid stage,64,58,79,718.57,1.98,105,2.61
29.81,93.55,379.03,886.6188211,854.4102395,1.16,Mid stage,93,100,115,102.84,2.06,105,3.98
27.75,72.84,123.18,846.1131204,745.328895,1.29,Mid stage,74,43,124,290.3,1,105,3.62
23.13,70.42,246.89,443.0466459,708.6297111,1.27,Mid stage,84,93,99,310.96,1.49,105,6.16
25.41,62.4,147.58,83.03951105,138.9263415,1.22,Mid stage,109,45,122,652.14,3.16,105,2.4
25.6,72.34,688.95,132.5846216,217.170416,0.87,Mid stage,67,102,60,441.02,2.19,105,4.45
28,68.13,490.28,1091.996281,315.3494493,0.95,Mid stage,105,98,92,180.86,1.23,105,4.59
25.23,86.7,121.11,946.0798442,163.2966104,1.43,Mid stage,110,102,128,544.96,2.93,105,5.2
19.86,63.91,142.35,380.9443681,68.18508133,0.83,Mid stage,96,91,75,538.94,3.1,105,3.39
28.83,65.03,250.8,916.2255315,24.23493382,1.37,Mid stage,61,85,49,415.97,1.86,105,3.84
23.69,69.75,571.74,989.9542571,371.8714709,1.02,Mid stage,95,60,64,225,2.23,105,4.37
31.48,70.08,351.43,1015.811209,35.01489582,1.03,Mid stage,76,99,110,438.39,3.68,105,6.18
21.97,89.62,413.11,962.8513855,158.2480463,1.18,Mid stage,94,73,60,31.52,2.92,105,6.06
21.68,87.69,626.06,205.6556702,829.1825898,1.2,Mid stage,108,78,70,555.34,2.87,105,6.66
22.67,80.25,636.92,873.0180859,449.1921494,1.08,Mid stage,116,66,71,746.85,3.74,105,5.38
26.01,70.1,368.15,62.14303817,93.90815519,1.21,Mid stage,66,86,48,289.61,2.82,105,5.7
30.53,71.16,560.89,887.3732238,797.98349,1.5,Mid stage,68,40,119,108.35,3.25,105,5.23
20.47,80.73,255.82,635.0226593,167.9244203,1.05,Mid stage,105,108,91,96.92,3.82,105,3.86
21.92,85.9,221.61,808.6949443,446.0186256,1.18,Mid stage,114,61,98,262.37,3.27,105,6.43
26.14,73.44,686.25,605.1264123,758.7387453,1.1,Mid stage,90,86,97,329.13,4.12,105,2.2
24.36,77.83,490.16,657.6733733,889.2188912,1.3,Mid stage,69,54,130,617.77,3.9,105,6.63
24.26,91.08,501.23,41.68649,114.71521,1,Mid stage,69,53,61,332.31,1.24,105,6.22
29.49,82.74,629.15,35.56990167,628.8420641,1.35,Mid stage,105,73,42,487.24,3.54,105,6.48
30.93,78.74,135.68,893.5315337,70.28248708,1.35,Mid stage,74,50,119,78.89,3.95,105,6.19
24.74,62.49,285.82,320.8709477,523.0318607,1.42,Mid stage,108,92,40,195.88,1.43,105,5.55
27.62,66.16,537.12,888.1284702,694.2144289,1.12,Mid stage,66,91,69,244.08,2.12,105,3.05
29.21,67.03,383.68,774.1510313,304.4293733,0.86,Mid stage,70,85,61,457.04,2.9,105,6.9
25.26,81.81,666.86,621.8774835,546.531711,1.29,Mid stage,71,72,84,389.83,4.16,105,2.89
22.12,63.78,381.33,116.352067,291.8657973,1.5,Mid stage,114,61,85,52.43,1.07,105,3.13
26.93,61.01,193.68,73.58060209,280.2603998,1.4,Mid stage,94,51,108,152.64,2.6,105,5.61
26.19,72.61,646.23,422.9956566,299.8757986,0.93,Mid stage,104,60,48,548.47,1.88,105,5.2
30.62,85.16,122.97,1017.851833,584.0883604,1.07,Mid stage,65,79,135,407.97,2.59,105,4.32
18.73,84.26,560.08,249.6633833,556.5122878,1.45,Mid stage,107,62,74,10.52,3.64,105,5.44
30.74,87.74,124.84,465.042582,821.6138455,1.03,Mid stage,84,56,85,495.18,1.08,105,5.13
25.48,84.37,388.66,706.2148876,737.636828,1.08,Mid stage,82,40,92,599.6,3.84,105,5.92
18.22,81.46,239.22,546.8753433,523.1563263,1.39,Mid stage,86,87,123,399.6,2.32,105,4.41
22.83,77.02,671.96,28.58045346,554.8532033,0.91,Mid stage,110,96,121,490.17,2.71,105,3.42
28.14,67.3,350.11,765.1198687,497.7420724,1.01,Mid stage,60,97,94,192.85,2.95,105,6.43
24.84,79.9,137.95,1010.330034,610.2245599,0.87,Mid stage,118,97,57,102.08,1.34,105,4.93
31.72,82.28,570.54,660.0640337,382.6066805,1.05,Mid stage,95,76,101,125.32,2.75,105,4.36
23.92,64.33,303.62,638.8735388,868.5349728,0.81,Mid stage,103,71,75,571.76,2.72,105,6.28
22.57,79.78,490.89,918.9927676,12.10429662,1.14,Mid stage,62,80,64,670.45,3.68,105,4.77
29.5,63.42,355.03,916.2894056,138.7449931,1.48,Mid stage,111,46,73,695.21,1.28,105,5.18
25.67,79.15,374.34,206.245424,168.8972663,1.47,Mid stage,61,62,43,197.44,2.61,105,3.83
27.55,65.56,273,465.1067627,133.6558886,1.13,Mid stage,118,75,116,55.62,1.19,105,4.6
29.28,64.17,577.23,901.3774904,532.5866181,1.3,Mid stage,67,57,128,418.87,3.79,105,4.93
27.4,63.96,388.96,808.5825296,17.71800031,1.09,Mid stage,78,43,76,260.75,2.86,105,3.17
23.91,91.89,142.98,928.98245,92.6773676,1.31,Mid stage,104,81,81,520.29,1.6,105,5.76
19.75,80.93,667.96,143.2581965,116.5224535,0.88,Mid stage,97,51,59,503.99,3.4,105,2.88
26.12,68.76,408.21,483.9743,725.6629792,0.95,Mid stage,108,51,44,660.26,2.55,105,6.26
30.56,62.5,401.86,780.139586,758.4931745,0.91,Mid stage,76,57,95,267.72,1.36,105,3.34
23.86,78.77,320.94,803.4472186,595.1531748,1.12,Mid stage,84,95,42,471.3,2.37,105,6.66
30.75,65.07,488.39,79.91360437,353.7471242,1.39,Mid stage,113,106,110,735.18,2.73,105,3.53
25.05,87.24,352.89,783.4224518,668.028931,0.82,Mid stage,80,66,124,536.43,3.48,105,5.39
26.69,77.36,554.7,689.2250767,765.5019052,1.36,Mid stage,96,47,46,744.61,2.17,105,3.97
29.66,85.43,628.42,384.4554735,335.4589419,0.91,Mid stage,61,89,64,21.25,1.16,105,6.01
25.9,73.85,404.04,335.2153505,607.0748373,1.4,Mid stage,107,107,116,347.54,1.29,105,6.64
19.27,84.58,498.48,32.88127531,624.5896736,1.36,Mid stage,70,47,115,434.55,2.11,105,3.9
31.73,83.96,291.41,431.7968063,342.4672454,1.5,Mid stage,65,95,121,349.66,3.77,105,5.41
21.44,79.65,482.73,338.3876233,32.99682752,1.26,Mid stage,89,83,71,524.03,1.87,105,2.78
27.95,89.6,488.44,475.2200069,434.8403773,0.93,Mid stage,74,102,124,605.52,1.54,105,2.42
25.07,80.39,416.95,779.9114325,345.0482456,1.05,Mid stage,77,54,48,47.71,2.11,105,4.07
24.7,80.23,212.71,160.8846168,819.6237596,1.07,Mid stage,90,59,46,508.37,1.44,105,6.79
21.42,70.78,540.68,528.4787126,67.02726753,1.17,Mid stage,75,48,109,710.52,1.81,105,3.42
28.11,92.6,305.41,872.3457638,886.6672163,1.15,Mid stage,106,61,42,286.03,1.78,105,4.62
19.58,78.1,345.16,274.2494152,621.2615754,1.38,Mid stage,107,99,56,13.55,4.15,105,3.88
31.87,73.71,613.9,950.1891397,821.6563687,1.1,Mid stage,79,41,52,715.37,4.15,105,4.23
29.84,78.96,515.05,1026.322451,193.1190584,1.43,Mid stage,113,99,79,358.86,2.11,105,6.38
25.48,65.08,167.95,125.0107304,594.27448,1.32,Mid stage,114,108,46,316.01,3.02,105,5.77
23.94,69.28,447.92,128.1548434,173.1949667,1.03,Mid stage,100,98,125,143.53,2.08,105,5.36
22.01,70.73,170.41,710.0769939,683.5654535,1.15,Mid stage,106,71,82,101.1,3.81,105,4.34
25.02,78.03,494.36,569.3917975,27.04935387,1.47,Mid stage,84,64,127,596.14,1.18,105,6.42
30.31,84.34,348.9,994.0317539,378.7035161,1.34,Mid stage,109,80,71,198.67,2.1,105,2.25
21.85,70.05,591.54,882.3451439,271.9415178,1.08,Mid stage,76,58,58,87.78,1.72,105,3.42
25.01,64.75,572.5,552.5799254,696.4060487,1.09,Mid stage,84,72,96,46.06,3.64,105,5.06
21.28,79.57,699.83,76.49086926,826.0260924,1.31,Mid stage,72,41,137,217.21,1.81,105,6.06
22.72,89.91,293.52,109.6586558,21.70891456,0.99,Mid stage,93,89,72,268.24,1.65,105,3.92
20.66,74.64,221.55,493.8916209,755.7414659,0.9,Mid stage,111,67,77,340.75,2.38,105,6.09
31.87,76.65,227.48,335.7242093,139.5518025,1.11,Mid stage,64,101,100,303.54,2.29,105,3.81
26,70.12,467.37,1037.499243,593.8875612,0.93,Mid stage,80,108,65,456.67,3.48,105,6.73
28.26,88.31,314.04,732.7645587,590.6106848,1,Mid stage,113,74,135,596.16,1.99,105,5.15
19.38,64.22,645.98,298.3131065,607.7027648,1.17,Mid stage,81,108,129,342.62,3.8,105,3.52
23.13,65.99,166.03,393.297526,623.879348,1.35,Mid stage,117,108,135,424.46,2.77,105,2.75
30.5,95,563.59,89.78020918,829.6679099,1,Mid stage,65,104,84,641.51,2.87,105,5.09
19.18,83.88,404.03,275.4071609,281.4675853,1.05,Mid stage,99,69,51,308.43,3.41,105,3.99
20.32,79.18,489.71,351.3297691,393.9589285,1.15,Mid stage,91,62,40,130.46,3.68,105,4.63
26.76,87.83,460.94,706.5012307,550.893265,1.42,Mid stage,60,94,138,634.17,1.9,105,6.12
26.72,94.89,427.55,190.6365544,448.6914873,1.21,Mid stage,72,71,130,438.21,3.69,105,2.34
29.74,66.68,525.04,745.2248857,392.2726942,1.29,Mid stage,97,56,126,603.83,1.43,105,5.65
31.1,87.7,436.51,130.296642,805.2277956,1.31,Mid stage,82,44,53,413.93,3.78,105,5.21
19.99,71.98,655.03,983.6445957,723.1031879,0.94,Mid stage,106,44,128,252.4,3.1,105,5.68
21.63,85.59,439.97,689.4537767,458.8101475,0.94,Mid stage,85,95,42,182.36,1.47,105,3.21
23.98,84.77,653.41,635.6424095,285.2824502,0.84,Mid stage,83,95,42,248.03,3.95,105,4.87
18.01,94.94,587.67,206.8115871,662.0570678,1.34,Mid stage,104,106,68,248.24,3.14,105,3.14
18.98,63.92,611.58,815.2168451,763.0155905,1.4,Mid stage,83,51,85,486.19,3.57,105,6.95
21.17,60.07,640.43,260.4213259,277.8620768,1.04,Mid stage,88,79,118,644.52,2.82,105,6.46
24.74,86.17,237.48,878.0494999,832.328096,1.02,Mid stage,99,89,103,317.59,3.3,105,5.76
21.52,79.91,318.68,857.0710913,381.6967474,0.95,Mid stage,88,77,119,245.47,2.11,105,5.72
30.27,84.18,641.64,1033.395932,289.7052732,0.94,Mid stage,99,54,67,299.41,3.36,105,6.86
22.54,86.37,206.54,861.1798615,552.8955596,1.39,Mid stage,68,101,106,436.22,3.27,105,3.89
30.94,77.27,404.28,402.0747587,127.828044,1.19,Mid stage,97,46,96,78.24,1.91,105,5.18
31.65,72.48,180.75,562.2068188,820.2052952,0.97,Mid stage,96,105,121,532.5,2.88,105,6.13
24.3,86.96,208.48,689.9290763,712.4086448,1.36,Mid stage,77,43,88,59.49,1.68,105,4.03
21.18,73.3,461.56,295.0023535,109.7652163,1.44,Mid stage,75,75,48,528.63,1.81,105,4.04
22.08,81.78,349.74,880.2567285,825.2930272,1.02,Mid stage,113,62,131,582.3,1.34,105,5.48
28.87,91.27,365.74,362.6787485,789.0439687,1.34,Mid stage,80,103,103,647.98,2.94,105,4.86
21.83,65.54,414.72,144.0195498,566.185145,1.44,Mid stage,61,51,134,645.96,2.09,105,4.88
23.33,60.31,503.22,66.41404969,841.0012201,1.37,Mid stage,112,70,45,486.07,2.54,105,3.1
24.7,68.99,409.61,726.3503097,696.3901606,0.86,Mid stage,75,106,101,465.38,1.58,105,5.63
26.05,87.91,318.23,291.9177947,620.9133193,0.98,Mid stage,110,66,67,236.74,4.09,105,6.79
31.95,79.84,231.83,936.8816926,792.5617402,1.44,Mid stage,97,104,81,287.12,1.42,105,4.95
21.25,93.12,389.39,849.9026016,266.8491885,0.88,Mid stage,118,48,58,43.19,4,105,3.15
22.95,79.18,337.82,127.6135387,266.9377106,1.44,Mid stage,68,105,57,522.83,3.28,105,2.7
21.68,69.3,592.96,611.2540696,74.1467669,1.16,Mid stage,61,87,104,383.36,2.65,105,3.96
23.06,86.81,128.87,1064.143912,692.2713123,1.42,Mid stage,114,68,108,523.79,3.76,105,5.4
19.41,83.01,450.83,912.3247867,797.1719369,0.93,Mid stage,76,93,137,607.7,1.4,105,4.49
23.04,88.72,478.71,959.5912811,625.2444746,1.43,Mid stage,75,93,52,736.8,2.06,105,6.55
30.43,83.38,692.98,289.7696128,777.5640222,0.81,Mid stage,101,64,138,680.47,1.74,105,5.15
22.18,75.82,633.51,798.3007717,781.9270407,0.88,Mid stage,61,43,126,397.88,2.75,105,4.82
23.21,69.7,420.19,374.5299377,410.0846328,1.31,Mid stage,100,71,66,731.67,3.64,105,3.92
31.22,61.95,287.34,911.0408663,646.5184759,1.46,Mid stage,74,65,52,237.55,3.51,105,3.36
28.2,70.78,125.91,113.8147859,339.8793945,0.95,Mid stage,80,90,117,170.4,2.51,105,3.76
25.23,61.62,259.65,753.940394,256.2852576,1.33,Mid stage,63,97,136,244.42,1.95,105,4.05
28.88,75.05,611.51,709.7498473,865.9612479,0.91,Mid stage,88,93,104,195.72,2.27,105,3.25
19.72,67.9,684.49,288.1886397,380.3931687,1.05,Mid stage,92,93,63,5.39,4.18,105,6.94
24.5,84.63,526.61,695.7454616,773.1799512,1.02,Mid stage,116,85,131,391.85,4.18,105,5.65
19.66,67.71,470.24,1002.058172,542.8661828,1.41,Mid stage,91,104,52,455.91,3.14,105,3.05
21.27,62.85,471.62,677.067247,313.4254498,1.34,Mid stage,93,89,118,664.34,1.28,105,6.72
19.99,89.36,496.95,203.2632684,340.9676287,1.08,Mid stage,90,44,68,504.6,3.62,105,5.58
23.07,62.1,121.04,337.4724925,756.7916177,0.86,Mid stage,87,78,92,564.1,2.53,105,4.97
23.34,86.28,334.58,387.3627188,180.2830341,1.49,Mid stage,83,41,107,232.77,1.33,105,5.83
31.26,92.53,310.98,342.9751139,412.2283826,1.44,Mid stage,109,107,65,11.94,2.63,105,4.43
21.7,63.75,687.2,753.1638224,59.38694985,1.06,Mid stage,65,47,111,297.75,2.94,105,5.58
24.61,79.59,120.42,1045.053056,232.9109828,1.24,Mid stage,103,54,104,452.51,1.58,105,5.03
29.36,75.81,547.08,554.7972695,123.6296557,0.89,Mid stage,113,106,125,565.66,3.12,105,2.66
29.42,87.95,355.07,869.4925003,309.1084095,1.15,Mid stage,91,60,50,9.82,1.99,105,4.5
28.5,81.82,157.56,1038.879195,644.354484,1.03,Mid stage,63,61,112,424.91,2.41,105,4.22
22.03,69.74,329.35,412.5144127,339.8110037,1.27,Mid stage,98,77,59,220.14,3.65,105,3.57
24.93,60.05,194.15,51.86028883,413.6115677,1.04,Mid stage,115,65,50,745.69,3.09,105,4.84
20.61,76.9,141.67,828.8784635,426.7578161,0.83,Mid stage,110,104,73,352.01,4.05,105,4.55
20.64,91.29,516.4,808.7543711,544.218086,1.02,Mid stage,98,106,52,168.54,3.22,105,2.4
24.1,91.69,134.32,334.2734839,146.8217874,0.88,Mid stage,109,91,68,155.68,2.63,105,4.95
28.34,64.39,126.94,296.7737423,75.38474979,1.48,Mid stage,74,78,69,349.06,2.88,105,6.35
25.37,90.12,367.07,773.9576448,852.2734402,1.36,Mid stage,62,65,104,442.43,1.1,105,4.18
30.41,61.21,195.73,172.8892403,260.1588868,1.47,Mid stage,95,77,135,263.13,3.41,105,5.33
29.63,63.23,378.75,927.9495995,685.7141189,1.13,Mid stage,105,70,92,517.53,2.25,105,5.38
18.44,93.82,332.3,946.8313025,480.9872468,1.13,Mid stage,83,76,78,428.86,2.53,105,2.78
25.96,73.54,179.32,623.4169233,616.3335105,0.98,Mid stage,72,109,94,471.74,1.99,105,2.56
26.53,62.48,491.03,241.4666784,42.36687653,0.92,Mid stage,69,43,48,649.86,4.09,105,5.89
31.46,76.47,496.84,1043.954359,613.2094098,0.92,Mid stage,114,65,61,265.96,1.68,105,3.84
18.33,61.61,493.91,259.5744548,759.6275972,1.09,Mid stage,91,89,136,172.54,3.78,105,4.44
25.44,60.57,621.49,340.5921434,687.0934596,1.31,Mid stage,82,97,63,255.24,1.75,105,2.85
20.87,79.66,123.93,486.5734223,492.8119531,1.27,Mid stage,60,42,128,209.35,3.82,105,3.42
18.75,67.39,136.09,573.2822133,34.33336167,1.38,Mid stage,93,95,46,223.65,3.9,105,2.03
26.22,81.77,423.44,501.613537,444.5804619,1.38,Mid stage,95,105,54,274.28,3.91,105,6
28.82,71.71,390.29,1.227436382,244.6889026,0.93,Mid stage,94,92,77,623.21,1.35,105,2.33
28.85,64.64,694.53,948.5539092,506.0495972,1.48,Mid stage,95,94,119,672.7,3.71,105,2.27
18.42,94.45,327.37,27.08874493,521.2123242,1.22,Mid stage,60,70,131,503.28,1.66,105,6.05
23.7,68.75,345.68,969.8241203,356.8094824,1.36,Mid stage,104,63,40,684.13,1.18,105,3.17
18.62,62.17,604.71,905.2767018,678.08798,1.03,Mid stage,89,100,109,61.93,2.98,105,6.03
21.47,69.76,481.39,1030.43232,314.6375306,1.01,Mid stage,104,45,68,178.96,2.76,105,3.65
20.7,68.81,161.22,346.0458318,207.4287343,0.85,Mid stage,76,81,119,534.44,3.73,105,2.47
21.01,70.49,153.44,198.4979927,564.7362432,1.12,Mid stage,62,43,77,684.62,3.71,105,6.23
22.75,72.45,426.56,60.66089234,85.72108736,1.39,Mid stage,63,78,105,457.14,2.24,105,6.33
21.88,88.18,350.13,756.8292239,281.5806717,1.28,Mid stage,93,109,117,488.94,1.53,105,5.65
31.47,62.09,546.55,173.0581778,361.1788464,1.49,Mid stage,107,102,86,203.45,1.68,105,6.91
22.93,72.41,484.28,185.4468017,68.99937437,1.47,Mid stage,81,43,121,338.42,1.24,105,6.35
30.52,63.63,120.18,254.2018211,83.49169513,1.09,Mid stage,94,55,74,251.39,1.9,105,5.19
20.53,94.38,129.79,307.2023457,490.8052349,1.1,Mid stage,89,43,63,53.51,1.3,105,6.15
28.69,65.04,607.03,235.7426461,641.3420682,1.3,Mid stage,119,63,99,427.74,3.99,105,4.46
18.86,76.77,215.46,668.5515415,810.3375973,0.91,Mid stage,117,79,94,363.84,1.48,105,2.38
24.48,76.8,450.37,562.7164218,800.193754,1.41,Mid stage,109,77,92,301.28,1.43,105,6.02
18.08,87.34,665.49,716.1045641,353.0772845,1.46,Mid stage,106,40,59,607.53,1.38,105,3.66
29.34,69.53,680.63,706.6109888,556.261519,1.27,Mid stage,76,75,119,716.93,3.3,105,2.53
31.31,85.82,609.67,940.816176,101.9756909,0.88,Mid stage,61,104,128,528.38,2.17,105,3.25
18.49,60.92,635.58,41.36259345,80.9605346,0.99,Mid stage,89,86,50,50.89,1.93,105,2.66
31.07,92.45,644.93,613.9251144,235.6676934,1.06,Mid stage,87,41,121,54.21,1.85,105,3.27
28.83,63.46,164.4,425.1498073,601.15601,1.39,Mid stage,78,86,118,16.82,3.18,105,6.01
23.02,76.83,617.2,868.401867,107.3903886,1.06,Mid stage,99,92,55,231.51,3.53,105,5.89
30.72,66.07,361.12,252.1816683,295.1047807,1.25,Mid stage,114,100,88,279.66,1.09,105,3.05
22.15,72.9,144.75,670.2379391,896.3476946,1.43,Mid stage,104,72,97,156.49,2.64,105,4.06
23.73,82.47,429.24,297.283173,224.2088301,1.28,Mid stage,80,79,135,709.88,1.09,105,3.98
19.35,64.99,187.69,258.9036321,683.0964282,0.91,Mid stage,70,41,121,669.57,3.77,105,2.2
27.2,70.12,165.89,361.2928466,54.48896559,1.28,Mid stage,60,43,94,722.66,4.07,105,4.05
18.41,83.77,391.2,70.86974009,641.705623,1.05,Mid stage,118,56,108,522.79,1.04,105,6.06
24.79,89.56,302.57,821.2784644,377.2244402,0.99,Mid stage,93,93,82,721.9,1.93,105,6.92
27.56,80.75,631.16,969.5597565,592.1451806,1.42,Mid stage,104,86,82,607.46,2.57,110,2.65
29.5,78.3,303.04,19.66663535,19.49566264,0.8,Mid stage,73,43,55,586.26,1.37,110,4.48
20.1,63.84,597.09,718.0342142,688.0706321,1.29,Mid stage,79,60,84,327.5,1.67,110,6.63
28.56,65.13,122.84,619.6278286,148.7419992,1.26,Mid stage,74,70,113,459.53,2.3,110,3
28.07,93.54,670.54,996.0278963,226.4851028,1.26,Mid stage,106,89,75,502.92,1.33,110,3.93
25.83,60.09,151.51,754.2108892,643.3419784,1.12,Mid stage,77,59,60,294.19,4.05,110,4.84
26.19,76.95,272.47,461.0248876,547.2827479,1.43,Mid stage,81,46,68,292.72,3.05,110,6.12
19.28,86.47,134.43,636.4374524,229.6971621,1.08,Mid stage,73,85,45,425.64,3.39,110,6.28
26.41,67.35,676.43,140.8087183,759.4991589,0.8,Mid stage,88,106,48,376.37,3.3,110,3.1
23.34,76.08,149.98,179.2029821,51.8396113,1.14,Mid stage,74,101,48,289.11,2.08,110,4.86
30.15,77.26,322.42,246.996804,187.7437538,1.3,Mid stage,62,73,126,36.51,1.73,110,5.93
22.38,69.11,505.03,531.9160135,162.029675,1.26,Mid stage,111,56,98,660.73,3.84,110,3.42
26.07,90.76,306.77,294.2396977,40.05906974,1.15,Mid stage,107,80,127,266.81,4.13,110,6.2
